resource	period	day_id	hydrogen_electrolysis_load_min_mw	hydrogen_electrolysis_load_daily_mwh
Hydrogen_electrolysis	2020	1	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	2	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	3	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	4	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	5	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	6	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	7	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	8	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	9	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	10	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	11	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	12	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	13	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	14	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	15	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	16	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	17	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	18	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	19	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	20	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	21	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	22	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	23	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	24	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	25	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	26	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	27	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	28	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	29	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	30	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	31	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	32	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	33	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	34	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	35	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	36	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2020	37	7.86744150622039	755.274384597157
Hydrogen_electrolysis	2022	1	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	2	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	3	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	4	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	5	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	6	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	7	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	8	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	9	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	10	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	11	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	12	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	13	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	14	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	15	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	16	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	17	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	18	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	19	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	20	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	21	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	22	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	23	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	24	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	25	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	26	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	27	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	28	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	29	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	30	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	31	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	32	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	33	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	34	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	35	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	36	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2022	37	14.2550384173831	1368.48368806878
Hydrogen_electrolysis	2026	1	44.5953711329375	4281.155628762
