timepoint,period,day,hour_of_day,day_weight,period_discount_factor,min_gen_req,spin_req,upward_lf_req,downward_lf_req,upward_reg_req,downward_reg_req,min_local_gen_dual_$,total_fr_dual_$,partial_fr_dual_$,spin_dual_$,upward_lf_dual_$,upward_reg_dual_$,downward_reg_dual_$,max_downward_lf_dual_$,var_renw_down_lf_limit_dual_$,var_renw_down_lf_availability_dual_$,max_variable_upward_lf_dual_$,available_variable_upward_lf_dual_$,upward_reg_violation_mw,downward_reg_violation_mw,upward_lf_reserve_violation_mw,downward_lf_reserve_violation_mw,spin_violation_mw
20200101,2020,1,0,14.2498665899213,1.47619047619048,0,695.51,982.11,984.02,231.84,231.84,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200102,2020,1,1,14.2498665899213,1.47619047619048,0,653.88,982.11,984.02,217.96,217.96,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200103,2020,1,2,14.2498665899213,1.47619047619048,0,624.28,982.11,984.02,208.09,208.09,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200104,2020,1,3,14.2498665899213,1.47619047619048,0,607.42,982.11,984.02,202.47,202.47,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200105,2020,1,4,14.2498665899213,1.47619047619048,0,603.65,982.11,984.02,201.22,201.22,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200106,2020,1,5,14.2498665899213,1.47619047619048,0,612.51,982.11,984.02,204.17,204.17,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200107,2020,1,6,14.2498665899213,1.47619047619048,0,627.49,1011.19,1724.25,209.16,209.16,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200108,2020,1,7,14.2498665899213,1.47619047619048,0,628.88,2138.78,2702.23,209.63,209.63,,0.30,0,0.30,7.81,7.81,-6.09,-6.09,0,0,0,-7.81,0,0,0,0,0
20200109,2020,1,8,14.2498665899213,1.47619047619048,0,650.53,3152.88,2839.47,216.84,216.84,,11.60,0.28,11.60,19.40,19.40,0,0,0,0,0,-19.40,0,0,0,0,0
20200110,2020,1,9,14.2498665899213,1.47619047619048,0,673.68,2442.49,2301.11,224.56,224.56,,0,0,0,7.51,7.51,0,0,0,0,0,-7.51,0,0,0,0,0
20200111,2020,1,10,14.2498665899213,1.47619047619048,0,689.25,2071.24,2089.36,229.75,229.75,,0,0,0,7.51,7.51,0,0,0,0,0,-7.51,0,0,0,0,0
20200112,2020,1,11,14.2498665899213,1.47619047619048,0,694.89,2042.55,1961.81,231.63,231.63,,0,0,0,7.51,7.51,0.79,0,0,0,0,-7.51,0,0,0,0,0
20200113,2020,1,12,14.2498665899213,1.47619047619048,0,695.22,2051.77,1940.32,231.74,231.74,,0,0,0,7.51,7.51,0.79,0,0,0,0,-7.51,0,0,0,0,0
20200114,2020,1,13,14.2498665899213,1.47619047619048,0,689.28,2065.84,2086.45,229.76,229.76,,0,0,0,7.51,7.51,0.79,0,0,0,0,-7.51,0,0,0,0,0
20200115,2020,1,14,14.2498665899213,1.47619047619048,0,682.54,2353.36,2264.78,227.51,227.51,,0,0,0,7.51,7.51,0,0,0,0,0,-7.51,0,0,0,0,0
20200116,2020,1,15,14.2498665899213,1.47619047619048,0,680.16,3076.08,2737.88,226.72,226.72,,3.52,0.28,3.52,11.31,11.31,0,0,0,0,0,-11.31,0,0,0,0,0
20200117,2020,1,16,14.2498665899213,1.47619047619048,0,705.03,2306.29,2804.08,235.01,235.01,,0.30,0,0.30,7.81,7.81,-6.09,-6.09,0,0,0,-7.81,0,0,0,0,0
20200118,2020,1,17,14.2498665899213,1.47619047619048,0,830.28,1010.62,1723.38,276.76,276.76,,14.03,0,14.03,16.28,21.54,-6.39,-6.39,0,0,0,-16.28,0,0,0,0,0
20200119,2020,1,18,14.2498665899213,1.47619047619048,0,858.10,1169.82,1171.27,286.03,286.03,,47.43,0,47.43,49.69,54.95,-6.39,-6.39,0,0,0,-49.69,0,0,0,0,0
20200120,2020,1,19,14.2498665899213,1.47619047619048,0,846.47,1240.98,1242.35,282.16,282.16,,11.77,0,11.77,19.28,19.28,-6.39,-6.39,0,0,0,-19.28,0,0,0,0,0
20200121,2020,1,20,14.2498665899213,1.47619047619048,0,830.05,1186.87,1188.29,276.68,276.68,,11.77,0,11.77,19.28,19.28,-6.39,-6.39,0,0,0,-19.28,0,0,0,0,0
20200122,2020,1,21,14.2498665899213,1.47619047619048,0,807.72,1166.20,1167.65,269.24,269.24,,4.23,0,4.23,11.74,11.74,-6.39,-6.39,0,0,0,-11.74,0,0,0,0,0
20200123,2020,1,22,14.2498665899213,1.47619047619048,0,748.66,1115.90,1117.45,249.55,249.55,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200124,2020,1,23,14.2498665899213,1.47619047619048,0,682.05,1002.23,1004.06,227.35,227.35,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200201,2020,2,0,5.90752557717969,1.47619047619048,0,637.78,982.11,984.02,212.59,212.59,,0,0,0,7.64,7.64,-6.86,-6.86,0,0,0,-7.64,0,0,0,0,0
20200202,2020,2,1,5.90752557717969,1.47619047619048,0,610.27,982.11,984.02,203.42,203.42,,0,0,0,7.64,7.64,-6.86,-6.86,0,0,0,-7.64,0,0,0,0,0
20200203,2020,2,2,5.90752557717969,1.47619047619048,0,596.35,982.11,984.02,198.78,198.78,,0,0,0,7.64,7.64,-6.86,-6.86,0,0,0,-7.64,0,0,0,0,0
20200204,2020,2,3,5.90752557717969,1.47619047619048,0,592.36,982.11,984.02,197.45,197.45,,0,0,0,7.64,7.64,-6.86,-6.86,0,0,0,-7.64,0,0,0,0,0
20200205,2020,2,4,5.90752557717969,1.47619047619048,0,608.67,982.11,984.02,202.89,202.89,,0,0,0,7.64,7.64,-6.86,-6.86,0,0,0,-7.64,0,0,0,0,0
20200206,2020,2,5,5.90752557717969,1.47619047619048,0,659.58,982.11,984.02,219.86,219.86,,0,0,0,7.64,7.64,-7.37,-7.37,0,0,0,-7.64,0,0,0,0,0
20200207,2020,2,6,5.90752557717969,1.47619047619048,0,735.23,1011.14,1724.17,245.08,245.08,,0,0,0,7.64,7.64,-6.86,-6.86,0,0,0,-7.64,0,0,0,0,0
20200208,2020,2,7,5.90752557717969,1.47619047619048,0,777.33,2018.66,2626.15,259.11,259.11,,0,0,0,7.64,7.64,-6.50,-6.50,0,0,0,-7.64,0,0,0,0,0
20200209,2020,2,8,5.90752557717969,1.47619047619048,0,811.91,3235.07,2971.69,270.64,270.64,,0,0,0,7.64,7.64,-6.19,-6.19,0,0,0,-7.64,0,0,0,0,0
20200210,2020,2,9,5.90752557717969,1.47619047619048,0,832.91,2560.83,2475.49,277.64,277.64,,0,0,0,7.64,7.64,-5.52,-5.52,0,0,0,-7.64,0,0,0,0,0
20200211,2020,2,10,5.90752557717969,1.47619047619048,0,849.38,2141.02,2189.77,283.13,283.13,,0,0,0,7.64,7.64,-5.42,-5.42,0,0,0,-7.64,0,0,0,0,0
20200212,2020,2,11,5.90752557717969,1.47619047619048,0,849.75,2184.00,2025.92,283.25,283.25,,0,0,0,7.64,7.64,-6.19,-6.19,0,0,0,-7.64,0,0,0,0,0
20200213,2020,2,12,5.90752557717969,1.47619047619048,0,842.38,2206.12,2050.08,280.79,280.79,,0,0,0,7.64,7.64,-6.19,-6.19,0,0,0,-7.64,0,0,0,0,0
20200214,2020,2,13,5.90752557717969,1.47619047619048,0,836.16,2159.32,2192.87,278.72,278.72,,0,0,0,7.64,7.64,-5.42,-5.42,0,0,0,-7.64,0,0,0,0,0
20200215,2020,2,14,5.90752557717969,1.47619047619048,0,833.13,2336.80,2357.58,277.71,277.71,,0,0,0,7.64,7.64,-6.19,-6.19,0,0,0,-7.64,0,0,0,0,0
20200216,2020,2,15,5.90752557717969,1.47619047619048,0,823.46,3053.00,2761.86,274.49,274.49,,0,0,0,7.64,7.64,-6.50,-6.50,0,0,0,-7.64,0,0,0,0,0
20200217,2020,2,16,5.90752557717969,1.47619047619048,0,828.63,2250.63,2782.04,276.21,276.21,,0.14,0,0.14,7.78,7.78,-6.50,-6.50,0,0,0,-7.78,0,0,0,0,0
20200218,2020,2,17,5.90752557717969,1.47619047619048,0,936.67,1176.83,1805.96,312.22,312.22,,6.07,0,6.07,13.71,13.71,-7.43,-7.43,0,0,0,-13.71,0,0,0,0,0
20200219,2020,2,18,5.90752557717969,1.47619047619048,0,954.39,1515.81,1516.97,318.13,318.13,,50.13,0,50.13,57.77,57.77,-7.43,-7.43,0,0,0,-57.77,0,0,0,0,0
20200220,2020,2,19,5.90752557717969,1.47619047619048,0,935.03,1558.54,1559.67,311.68,311.68,,6.17,0,6.17,13.81,13.81,-7.43,-7.43,0,0,0,-13.81,0,0,0,0,0
20200221,2020,2,20,5.90752557717969,1.47619047619048,0,907.64,1506.78,1507.94,302.55,302.55,,6.17,0,6.17,13.81,13.81,-7.43,-7.43,0,0,0,-13.81,0,0,0,0,0
20200222,2020,2,21,5.90752557717969,1.47619047619048,0,871.46,1404.77,1406.00,290.49,290.49,,0,0,0,7.64,7.64,-7.07,-7.07,0,0,0,-7.64,0,0,0,0,0
20200223,2020,2,22,5.90752557717969,1.47619047619048,0,802.02,1188.88,1190.30,267.34,267.34,,0,0,0,7.64,7.64,-7.00,-7.00,0,0,0,-7.64,0,0,0,0,0
20200224,2020,2,23,5.90752557717969,1.47619047619048,0,731.05,1096.68,1098.26,243.68,243.68,,0,0,0,7.64,7.64,-7.00,-7.00,0,0,0,-7.64,0,0,0,0,0
20200301,2020,3,0,28.0221528838783,1.47619047619048,0,648.89,982.11,984.02,216.30,216.30,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200302,2020,3,1,28.0221528838783,1.47619047619048,0,621.34,982.11,984.02,207.11,207.11,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200303,2020,3,2,28.0221528838783,1.47619047619048,0,606.36,982.11,984.02,202.12,202.12,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200304,2020,3,3,28.0221528838783,1.47619047619048,0,604.06,982.11,984.02,201.35,201.35,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200305,2020,3,4,28.0221528838783,1.47619047619048,0,623.70,982.11,984.02,207.90,207.90,,0,0,0,7.58,7.58,-6.76,-6.76,0,0,0,-7.58,0,0,0,0,0
20200306,2020,3,5,28.0221528838783,1.47619047619048,0,673.54,982.11,984.02,224.51,224.51,,0,0,0,7.58,7.58,-7.58,-7.58,0,0,0,-7.58,0,0,0,0,0
20200307,2020,3,6,28.0221528838783,1.47619047619048,0,749.90,1031.12,1751.49,249.97,249.97,,0,0,0,7.58,7.58,-7.32,-7.32,0,0,0,-7.58,0,0,0,0,0
20200308,2020,3,7,28.0221528838783,1.47619047619048,0,796.53,2358.77,2835.96,265.51,265.51,,0.24,0,0.24,7.84,7.84,-6.16,-6.16,0,0,0,-7.84,0,0,0,0,0
20200309,2020,3,8,28.0221528838783,1.47619047619048,0,832.80,3188.02,2879.90,277.60,277.60,,1.45,0,1.45,9.05,9.05,-6.16,-6.16,0,0,0,-9.05,0,0,0,0,0
20200310,2020,3,9,28.0221528838783,1.47619047619048,0,855.94,2486.76,2380.60,285.31,285.31,,0,0,0,7.60,7.60,-5.62,-5.62,0,0,0,-7.60,0,0,0,0,0
20200311,2020,3,10,28.0221528838783,1.47619047619048,0,862.52,2187.84,2224.49,287.51,287.51,,0,0,0,7.58,7.58,-4.43,-4.43,0,0,0,-7.58,0,0,0,0,0
20200312,2020,3,11,28.0221528838783,1.47619047619048,0,860.69,2243.75,2013.58,286.90,286.90,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200313,2020,3,12,28.0221528838783,1.47619047619048,0,855.01,2268.13,2099.56,285.00,285.00,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200314,2020,3,13,28.0221528838783,1.47619047619048,0,851.78,2217.40,2204.11,283.93,283.93,,0,0,0,7.58,7.58,-5.64,-5.64,0,0,0,-7.58,0,0,0,0,0
20200315,2020,3,14,28.0221528838783,1.47619047619048,0,840.49,2300.77,2356.90,280.16,280.16,,0,0,0,7.58,7.58,-4.55,-4.55,0,0,0,-7.58,0,0,0,0,0
20200316,2020,3,15,28.0221528838783,1.47619047619048,0,832.81,2909.84,2675.90,277.60,277.60,,0,0,0,7.60,7.60,-4.50,-4.50,0,0,0,-7.60,0,0,0,0,0
20200317,2020,3,16,28.0221528838783,1.47619047619048,0,836.61,2952.43,3119.33,278.87,278.87,,1.45,0,1.45,9.05,9.05,-6.16,-6.16,0,0,0,-9.05,0,0,0,0,0
20200318,2020,3,17,28.0221528838783,1.47619047619048,0,897.15,1255.21,1917.15,299.05,299.05,,2.32,0,2.32,9.92,9.92,-6.46,-6.46,0,0,0,-9.92,0,0,0,0,0
20200319,2020,3,18,28.0221528838783,1.47619047619048,0,959.07,1393.59,1394.83,319.69,319.69,,57.94,0,57.94,59.07,65.52,-7.58,-7.58,0,0,0,-59.07,0,0,0,0,0
20200320,2020,3,19,28.0221528838783,1.47619047619048,0,945.81,1569.51,1570.64,315.27,315.27,,2.78,0,2.78,9.32,10.38,-7.58,-7.58,0,0,0,-9.32,0,0,0,0,0
20200321,2020,3,20,28.0221528838783,1.47619047619048,0,920.68,1535.69,1536.84,306.89,306.89,,11.96,0,11.96,19.56,19.56,-7.54,-7.54,0,0,0,-19.56,0,0,0,0,0
20200322,2020,3,21,28.0221528838783,1.47619047619048,0,885.35,1444.30,1445.50,295.12,295.12,,3.69,0,3.69,11.29,11.29,-7.54,-7.54,0,0,0,-11.29,0,0,0,0,0
20200323,2020,3,22,28.0221528838783,1.47619047619048,0,811.23,1243.90,1245.26,270.41,270.41,,0,0,0,7.58,7.58,-7.54,-7.54,0,0,0,-7.58,0,0,0,0,0
20200324,2020,3,23,28.0221528838783,1.47619047619048,0,733.81,1109.13,1110.68,244.60,244.60,,0,0,0,7.58,7.58,-7.54,-7.54,0,0,0,-7.58,0,0,0,0,0
20200401,2020,4,0,14.341145931673,1.47619047619048,0,678.62,982.11,984.02,226.21,226.21,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200402,2020,4,1,14.341145931673,1.47619047619048,0,647.88,982.11,984.02,215.96,215.96,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200403,2020,4,2,14.341145931673,1.47619047619048,0,633.92,982.11,984.02,211.31,211.31,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200404,2020,4,3,14.341145931673,1.47619047619048,0,624.91,982.11,984.02,208.30,208.30,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200405,2020,4,4,14.341145931673,1.47619047619048,0,638.73,982.11,984.02,212.91,212.91,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200406,2020,4,5,14.341145931673,1.47619047619048,0,693.11,982.11,984.02,231.04,231.04,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200407,2020,4,6,14.341145931673,1.47619047619048,0,765.95,1165.34,1877.92,255.32,255.32,,0,0,0,7.72,7.72,-6.98,-6.98,0,0,0,-7.72,0,0,0,0,0
20200408,2020,4,7,14.341145931673,1.47619047619048,0,814.76,2674.81,2986.16,271.59,271.59,,0,0,0,7.75,7.75,-6.27,-6.27,0,0,0,-7.75,0,0,0,0,0
20200409,2020,4,8,14.341145931673,1.47619047619048,0,839.39,3082.22,2721.61,279.80,279.80,,0,0,0,7.75,7.75,-6.27,-6.27,0,0,0,-7.75,0,0,0,0,0
20200410,2020,4,9,14.341145931673,1.47619047619048,0,862.89,2464.92,2284.66,287.63,287.63,,0,0,0,7.72,7.72,-6.27,-6.27,0,0,0,-7.72,0,0,0,0,0
20200411,2020,4,10,14.341145931673,1.47619047619048,0,890.81,2173.11,2141.61,296.94,296.94,,0,0,0,7.05,7.05,-6.27,-6.27,0,0,0,-7.05,0,0,0,0,0
20200412,2020,4,11,14.341145931673,1.47619047619048,0,908.24,2242.50,2116.39,302.75,302.75,,0,0,0,7.05,7.05,-6.27,-6.27,0,0,0,-7.05,0,0,0,0,0
20200413,2020,4,12,14.341145931673,1.47619047619048,0,910.72,2283.87,2229.47,303.57,303.57,,0,0,0,7.05,7.05,-6.27,-6.27,0,0,0,-7.05,0,0,0,0,0
20200414,2020,4,13,14.341145931673,1.47619047619048,0,924.08,2322.22,2289.82,308.03,308.03,,0,0,0,7.05,7.05,-6.27,-6.27,0,0,0,-7.05,0,0,0,0,0
20200415,2020,4,14,14.341145931673,1.47619047619048,0,922.27,2519.35,2433.24,307.42,307.42,,0,0,0,7.72,7.72,-6.27,-6.27,0,0,0,-7.72,0,0,0,0,0
20200416,2020,4,15,14.341145931673,1.47619047619048,0,900.61,2939.07,2650.54,300.20,300.20,,0,0,0,7.75,7.75,-6.27,-6.27,0,0,0,-7.75,0,0,0,0,0
20200417,2020,4,16,14.341145931673,1.47619047619048,0,886.93,3299.86,3123.48,295.64,295.64,,0,0,0,7.75,7.75,-6.27,-6.27,0,0,0,-7.75,0,0,0,0,0
20200418,2020,4,17,14.341145931673,1.47619047619048,0,893.01,2181.04,2669.57,297.67,297.67,,0.53,0.03,0.53,8.27,8.27,-6.56,-6.56,0,0,0,-8.27,0,0,0,0,0
20200419,2020,4,18,14.341145931673,1.47619047619048,0,963.60,1390.12,1960.10,321.20,321.20,,6.25,0.03,6.25,14.00,14.00,-6.98,-6.98,0,0,0,-14.00,0,0,0,0,0
20200420,2020,4,19,14.341145931673,1.47619047619048,0,961.83,1577.81,1578.94,320.61,320.61,,47.44,0.03,47.44,55.19,55.19,-7.04,-7.04,0,0,0,-55.19,0,0,0,0,0
20200421,2020,4,20,14.341145931673,1.47619047619048,0,941.66,1562.38,1563.51,313.89,313.89,,6.25,0.03,6.25,14.00,14.00,-7.04,-7.04,0,0,0,-14.00,0,0,0,0,0
20200422,2020,4,21,14.341145931673,1.47619047619048,0,881.48,1465.90,1467.09,293.83,293.83,,0.05,0.03,0.05,7.80,7.80,-7.02,-7.02,0,0,0,-7.80,0,0,0,0,0
20200423,2020,4,22,14.341145931673,1.47619047619048,0,807.15,1228.44,1229.82,269.05,269.05,,0,0,0,7.72,7.72,-7.04,-7.04,0,0,0,-7.72,0,0,0,0,0
20200424,2020,4,23,14.341145931673,1.47619047619048,0,732.27,1103.65,1105.22,244.09,244.09,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200501,2020,5,0,6.69944357053316,1.47619047619048,0,660.16,982.11,984.02,220.05,220.05,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200502,2020,5,1,6.69944357053316,1.47619047619048,0,639.62,982.11,984.02,213.21,213.21,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200503,2020,5,2,6.69944357053316,1.47619047619048,0,631.68,982.11,984.02,210.56,210.56,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200504,2020,5,3,6.69944357053316,1.47619047619048,0,638.97,982.11,984.02,212.99,212.99,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200505,2020,5,4,6.69944357053316,1.47619047619048,0,686.74,982.11,984.02,228.91,228.91,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200506,2020,5,5,6.69944357053316,1.47619047619048,0,780.80,1010.61,1723.33,260.27,260.27,,0,0,0,7.62,7.62,-6.82,-6.82,0,0,0,-7.62,0,0,0,0,0
20200507,2020,5,6,6.69944357053316,1.47619047619048,0,841.61,1204.77,1907.27,280.54,280.54,,1.16,0,1.16,8.78,8.78,-6.82,-6.82,0,0,0,-8.78,0,0,0,0,0
20200508,2020,5,7,6.69944357053316,1.47619047619048,0,863.05,2328.05,2830.16,287.68,287.68,,0.82,0,0.82,8.44,8.44,-6.18,-6.18,0,0,0,-8.44,0,0,0,0,0
20200509,2020,5,8,6.69944357053316,1.47619047619048,0,883.59,3288.07,3109.72,294.53,294.53,,0.82,0,0.82,8.44,8.44,-6.18,-6.18,0,0,0,-8.44,0,0,0,0,0
20200510,2020,5,9,6.69944357053316,1.47619047619048,0,900.48,3122.84,2847.92,300.16,300.16,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200511,2020,5,10,6.69944357053316,1.47619047619048,0,903.00,2883.77,2729.01,301.00,301.00,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200512,2020,5,11,6.69944357053316,1.47619047619048,0,900.20,2583.54,2572.95,300.07,300.07,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200513,2020,5,12,6.69944357053316,1.47619047619048,0,896.35,2571.02,2536.67,298.78,298.78,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200514,2020,5,13,6.69944357053316,1.47619047619048,0,886.17,2700.20,2594.06,295.39,295.39,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200515,2020,5,14,6.69944357053316,1.47619047619048,0,875.26,2825.47,2636.25,291.75,291.75,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200516,2020,5,15,6.69944357053316,1.47619047619048,0,865.26,3179.77,2869.51,288.42,288.42,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200517,2020,5,16,6.69944357053316,1.47619047619048,0,861.87,3226.57,3173.06,287.29,287.29,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200518,2020,5,17,6.69944357053316,1.47619047619048,0,872.66,1780.89,2388.98,290.89,290.89,,0,0,0,7.62,7.62,-6.48,-6.48,0,0,0,-7.62,0,0,0,0,0
20200519,2020,5,18,6.69944357053316,1.47619047619048,0,923.82,1318.10,1910.66,307.94,307.94,,51.37,0,51.37,59.00,59.00,-6.98,-6.98,0,0,0,-59.00,0,0,0,0,0
20200520,2020,5,19,6.69944357053316,1.47619047619048,0,931.75,1473.43,1474.61,310.58,310.58,,1.26,0,1.26,8.88,8.88,-6.98,-6.98,0,0,0,-8.88,0,0,0,0,0
20200521,2020,5,20,6.69944357053316,1.47619047619048,0,891.19,1482.47,1483.65,297.06,297.06,,0.17,0,0.17,7.80,7.80,-6.98,-6.98,0,0,0,-7.80,0,0,0,0,0
20200522,2020,5,21,6.69944357053316,1.47619047619048,0,820.54,1289.41,1290.73,273.51,273.51,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200523,2020,5,22,6.69944357053316,1.47619047619048,0,741.56,1131.83,1133.34,247.19,247.19,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200524,2020,5,23,6.69944357053316,1.47619047619048,0,691.59,986.55,988.44,230.53,230.53,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200601,2020,6,0,0.495311596114082,1.47619047619048,0,629.65,982.11,984.02,209.88,209.88,,0,0,0,7.02,7.02,-6.69,-6.69,0,0,0,-7.02,0,0,0,0,0
20200602,2020,6,1,0.495311596114082,1.47619047619048,0,612.65,982.11,984.02,204.22,204.22,,0,0,0,7.02,7.02,-6.24,-6.24,0,0,0,-7.02,0,0,0,0,0
20200603,2020,6,2,0.495311596114082,1.47619047619048,0,608.03,982.11,984.02,202.68,202.68,,0,0,0,7.02,7.02,-6.24,-6.24,0,0,0,-7.02,0,0,0,0,0
20200604,2020,6,3,0.495311596114082,1.47619047619048,0,623.58,982.11,984.02,207.86,207.86,,0,0,0,7.04,7.04,-7.02,-7.02,0,0,0,-7.04,0,0,0,0,0
20200605,2020,6,4,0.495311596114082,1.47619047619048,0,668.43,982.11,984.02,222.81,222.81,,0,0,0,7.04,7.04,-7.02,-7.02,0,0,0,-7.04,0,0,0,0,0
20200606,2020,6,5,0.495311596114082,1.47619047619048,0,750.05,1019.86,1736.86,250.02,250.02,,0,0,0,7.34,7.34,-6.97,-6.97,0,0,0,-7.34,0,0,0,0,0
20200607,2020,6,6,0.495311596114082,1.47619047619048,0,804.23,2017.60,2467.24,268.08,268.08,,0.75,0,0.75,8.09,8.09,-6.24,-6.24,0,0,0,-8.09,0,0,0,0,0
20200608,2020,6,7,0.495311596114082,1.47619047619048,0,843.53,2873.61,3006.72,281.18,281.18,,1.53,0,1.53,8.87,8.87,-5.94,-5.94,0,0,0,-8.87,0,0,0,0,0
20200609,2020,6,8,0.495311596114082,1.47619047619048,0,868.27,3044.87,2662.16,289.42,289.42,,0,0,0,7.34,7.34,-5.94,-5.94,0,0,0,-7.34,0,0,0,0,0
20200610,2020,6,9,0.495311596114082,1.47619047619048,0,891.09,2532.64,2349.80,297.03,297.03,,0,0,0,7.34,7.34,-5.94,-5.94,0,0,0,-7.34,0,0,0,0,0
20200611,2020,6,10,0.495311596114082,1.47619047619048,0,899.93,2268.90,2213.22,299.98,299.98,,0,0,0,7.02,7.02,-0.31,-0.31,0,0,0,-7.02,0,0,0,0,0
20200612,2020,6,11,0.495311596114082,1.47619047619048,0,907.02,2268.34,2175.96,302.34,302.34,,0,0,0,7.02,7.02,0,0,0,0,0,-7.02,0,0,0,0,0
20200613,2020,6,12,0.495311596114082,1.47619047619048,0,915.26,2284.22,2218.96,305.09,305.09,,0,0,0,7.02,7.02,0,0,0,0,0,-7.02,0,0,0,0,0
20200614,2020,6,13,0.495311596114082,1.47619047619048,0,915.42,2323.35,2277.20,305.14,305.14,,0,0,0,7.02,7.02,0,0,0,0,0,-7.02,0,0,0,0,0
20200615,2020,6,14,0.495311596114082,1.47619047619048,0,908.99,2583.57,2448.96,303.00,303.00,,0,0,0,7.34,7.34,-5.94,-5.94,0,0,0,-7.34,0,0,0,0,0
20200616,2020,6,15,0.495311596114082,1.47619047619048,0,888.06,3007.02,2685.93,296.02,296.02,,0,0,0,7.34,7.34,-5.71,-5.71,0,0,0,-7.34,0,0,0,0,0
20200617,2020,6,16,0.495311596114082,1.47619047619048,0,871.68,3268.47,3066.31,290.56,290.56,,7.07,0,7.07,14.41,14.41,-2.30,-2.30,0,0,0,-14.41,0,0,0,0,0
20200618,2020,6,17,0.495311596114082,1.47619047619048,0,863.47,2343.52,2809.83,287.82,287.82,,1.64,0,1.64,8.98,8.98,-5.94,-5.94,0,0,0,-8.98,0,0,0,0,0
20200619,2020,6,18,0.495311596114082,1.47619047619048,0,912.27,1312.67,1929.59,304.09,304.09,,10.38,0,10.38,17.40,17.40,-6.97,-6.97,0,0,0,-17.40,0,0,0,0,0
20200620,2020,6,19,0.495311596114082,1.47619047619048,0,936.52,1439.63,1440.84,312.17,312.17,,45.08,0,45.08,47.53,52.42,-7.02,-7.02,0,0,0,-47.53,0,0,0,0,0
