line,timepoint,period,day,hour_of_day,day_weight,positive_direction_ghg_import_tco2,negative_direction_ghg_import_tco2
SW_to_CAISO,20350404,2035,4,3,14.341145931673,925.79,0
SW_to_CAISO,20350405,2035,4,4,14.341145931673,372.00,0
SW_to_CAISO,20350406,2035,4,5,14.341145931673,0,0
SW_to_CAISO,20350407,2035,4,6,14.341145931673,138.41,0
SW_to_CAISO,20350408,2035,4,7,14.341145931673,247.07,0
SW_to_CAISO,20350409,2035,4,8,14.341145931673,0,0
SW_to_CAISO,20350410,2035,4,9,14.341145931673,0,0
SW_to_CAISO,20350411,2035,4,10,14.341145931673,0,0
SW_to_CAISO,20350412,2035,4,11,14.341145931673,0,0
SW_to_CAISO,20350413,2035,4,12,14.341145931673,0,0
SW_to_CAISO,20350414,2035,4,13,14.341145931673,0,0
SW_to_CAISO,20350415,2035,4,14,14.341145931673,0,0
SW_to_CAISO,20350416,2035,4,15,14.341145931673,0,0
SW_to_CAISO,20350417,2035,4,16,14.341145931673,0,0
SW_to_CAISO,20350418,2035,4,17,14.341145931673,0,0
SW_to_CAISO,20350419,2035,4,18,14.341145931673,0,0
SW_to_CAISO,20350420,2035,4,19,14.341145931673,0,0
SW_to_CAISO,20350421,2035,4,20,14.341145931673,98.01,0
SW_to_CAISO,20350422,2035,4,21,14.341145931673,27.21,0
SW_to_CAISO,20350423,2035,4,22,14.341145931673,600.84,0
SW_to_CAISO,20350424,2035,4,23,14.341145931673,947.90,0
SW_to_CAISO,20350501,2035,5,0,6.69944357053316,0,0
SW_to_CAISO,20350502,2035,5,1,6.69944357053316,0,0
SW_to_CAISO,20350503,2035,5,2,6.69944357053316,0,0
SW_to_CAISO,20350504,2035,5,3,6.69944357053316,0,0
SW_to_CAISO,20350505,2035,5,4,6.69944357053316,0,0
SW_to_CAISO,20350506,2035,5,5,6.69944357053316,0,0
SW_to_CAISO,20350507,2035,5,6,6.69944357053316,0,0
SW_to_CAISO,20350508,2035,5,7,6.69944357053316,0,0
SW_to_CAISO,20350509,2035,5,8,6.69944357053316,0,0
SW_to_CAISO,20350510,2035,5,9,6.69944357053316,0,0
SW_to_CAISO,20350511,2035,5,10,6.69944357053316,0,0
SW_to_CAISO,20350512,2035,5,11,6.69944357053316,0,0
SW_to_CAISO,20350513,2035,5,12,6.69944357053316,0,0
SW_to_CAISO,20350514,2035,5,13,6.69944357053316,0,0
SW_to_CAISO,20350515,2035,5,14,6.69944357053316,0,0
SW_to_CAISO,20350516,2035,5,15,6.69944357053316,0,0
SW_to_CAISO,20350517,2035,5,16,6.69944357053316,0,0
SW_to_CAISO,20350518,2035,5,17,6.69944357053316,0,0
SW_to_CAISO,20350519,2035,5,18,6.69944357053316,0,0
SW_to_CAISO,20350520,2035,5,19,6.69944357053316,0,0
SW_to_CAISO,20350521,2035,5,20,6.69944357053316,0,0
SW_to_CAISO,20350522,2035,5,21,6.69944357053316,0,0
SW_to_CAISO,20350523,2035,5,22,6.69944357053316,0,0
SW_to_CAISO,20350524,2035,5,23,6.69944357053316,0,0
SW_to_CAISO,20350601,2035,6,0,0.495311596114082,0,0
SW_to_CAISO,20350602,2035,6,1,0.495311596114082,0,0
SW_to_CAISO,20350603,2035,6,2,0.495311596114082,0,0
SW_to_CAISO,20350604,2035,6,3,0.495311596114082,0,0
SW_to_CAISO,20350605,2035,6,4,0.495311596114082,0,0
SW_to_CAISO,20350606,2035,6,5,0.495311596114082,0,0
SW_to_CAISO,20350607,2035,6,6,0.495311596114082,0,0
SW_to_CAISO,20350608,2035,6,7,0.495311596114082,0,0
SW_to_CAISO,20350609,2035,6,8,0.495311596114082,0,0
SW_to_CAISO,20350610,2035,6,9,0.495311596114082,0,0
SW_to_CAISO,20350611,2035,6,10,0.495311596114082,0,0
SW_to_CAISO,20350612,2035,6,11,0.495311596114082,0,0
SW_to_CAISO,20350613,2035,6,12,0.495311596114082,0,0
SW_to_CAISO,20350614,2035,6,13,0.495311596114082,0,0
SW_to_CAISO,20350615,2035,6,14,0.495311596114082,0,0
SW_to_CAISO,20350616,2035,6,15,0.495311596114082,0,0
SW_to_CAISO,20350617,2035,6,16,0.495311596114082,0,0
SW_to_CAISO,20350618,2035,6,17,0.495311596114082,0,0
SW_to_CAISO,20350619,2035,6,18,0.495311596114082,0,0
SW_to_CAISO,20350620,2035,6,19,0.495311596114082,0,0
SW_to_CAISO,20350621,2035,6,20,0.495311596114082,0,0
SW_to_CAISO,20350622,2035,6,21,0.495311596114082,0,0
SW_to_CAISO,20350623,2035,6,22,0.495311596114082,0,0
SW_to_CAISO,20350624,2035,6,23,0.495311596114082,0,0
SW_to_CAISO,20350701,2035,7,0,2.19706674130592,0,0
SW_to_CAISO,20350702,2035,7,1,2.19706674130592,0,0
SW_to_CAISO,20350703,2035,7,2,2.19706674130592,0,0
SW_to_CAISO,20350704,2035,7,3,2.19706674130592,0,0
SW_to_CAISO,20350705,2035,7,4,2.19706674130592,0,0
SW_to_CAISO,20350706,2035,7,5,2.19706674130592,0,0
SW_to_CAISO,20350707,2035,7,6,2.19706674130592,0,0
SW_to_CAISO,20350708,2035,7,7,2.19706674130592,0,0
SW_to_CAISO,20350709,2035,7,8,2.19706674130592,0,0
SW_to_CAISO,20350710,2035,7,9,2.19706674130592,0,0
SW_to_CAISO,20350711,2035,7,10,2.19706674130592,0,0
SW_to_CAISO,20350712,2035,7,11,2.19706674130592,0,0
SW_to_CAISO,20350713,2035,7,12,2.19706674130592,0,0
SW_to_CAISO,20350714,2035,7,13,2.19706674130592,0,0
SW_to_CAISO,20350715,2035,7,14,2.19706674130592,0,0
SW_to_CAISO,20350716,2035,7,15,2.19706674130592,0,0
SW_to_CAISO,20350717,2035,7,16,2.19706674130592,0,0
SW_to_CAISO,20350718,2035,7,17,2.19706674130592,0,0
SW_to_CAISO,20350719,2035,7,18,2.19706674130592,0,0
SW_to_CAISO,20350720,2035,7,19,2.19706674130592,0,0
SW_to_CAISO,20350721,2035,7,20,2.19706674130592,0,0
SW_to_CAISO,20350722,2035,7,21,2.19706674130592,0,0
SW_to_CAISO,20350723,2035,7,22,2.19706674130592,0,0
SW_to_CAISO,20350724,2035,7,23,2.19706674130592,0,0
SW_to_CAISO,20350801,2035,8,0,1.13313588354236,0,0
SW_to_CAISO,20350802,2035,8,1,1.13313588354236,0,0
SW_to_CAISO,20350803,2035,8,2,1.13313588354236,0,0
SW_to_CAISO,20350804,2035,8,3,1.13313588354236,0,0
SW_to_CAISO,20350805,2035,8,4,1.13313588354236,0,0
SW_to_CAISO,20350806,2035,8,5,1.13313588354236,0,0
SW_to_CAISO,20350807,2035,8,6,1.13313588354236,0,0
SW_to_CAISO,20350808,2035,8,7,1.13313588354236,0,0
SW_to_CAISO,20350809,2035,8,8,1.13313588354236,0,0
SW_to_CAISO,20350810,2035,8,9,1.13313588354236,0,0
SW_to_CAISO,20350811,2035,8,10,1.13313588354236,0,0
SW_to_CAISO,20350812,2035,8,11,1.13313588354236,0,0
SW_to_CAISO,20350813,2035,8,12,1.13313588354236,0,0
SW_to_CAISO,20350814,2035,8,13,1.13313588354236,0,0
SW_to_CAISO,20350815,2035,8,14,1.13313588354236,0,0
SW_to_CAISO,20350816,2035,8,15,1.13313588354236,0,0
SW_to_CAISO,20350817,2035,8,16,1.13313588354236,0,0
SW_to_CAISO,20350818,2035,8,17,1.13313588354236,0,0
SW_to_CAISO,20350819,2035,8,18,1.13313588354236,0,0
SW_to_CAISO,20350820,2035,8,19,1.13313588354236,0,0
SW_to_CAISO,20350821,2035,8,20,1.13313588354236,0,0
SW_to_CAISO,20350822,2035,8,21,1.13313588354236,0,0
SW_to_CAISO,20350823,2035,8,22,1.13313588354236,0,0
SW_to_CAISO,20350824,2035,8,23,1.13313588354236,0,0
SW_to_CAISO,20350901,2035,9,0,5.38440171381315,0,0
SW_to_CAISO,20350902,2035,9,1,5.38440171381315,0,0
SW_to_CAISO,20350903,2035,9,2,5.38440171381315,0,0
SW_to_CAISO,20350904,2035,9,3,5.38440171381315,0,0
SW_to_CAISO,20350905,2035,9,4,5.38440171381315,0,0
SW_to_CAISO,20350906,2035,9,5,5.38440171381315,0,0
SW_to_CAISO,20350907,2035,9,6,5.38440171381315,0,0
SW_to_CAISO,20350908,2035,9,7,5.38440171381315,0,0
SW_to_CAISO,20350909,2035,9,8,5.38440171381315,0,0
SW_to_CAISO,20350910,2035,9,9,5.38440171381315,0,0
SW_to_CAISO,20350911,2035,9,10,5.38440171381315,0,0
SW_to_CAISO,20350912,2035,9,11,5.38440171381315,0,0
SW_to_CAISO,20350913,2035,9,12,5.38440171381315,0,0
SW_to_CAISO,20350914,2035,9,13,5.38440171381315,0,0
SW_to_CAISO,20350915,2035,9,14,5.38440171381315,0,0
SW_to_CAISO,20350916,2035,9,15,5.38440171381315,0,0
SW_to_CAISO,20350917,2035,9,16,5.38440171381315,0,0
SW_to_CAISO,20350918,2035,9,17,5.38440171381315,0,0
SW_to_CAISO,20350919,2035,9,18,5.38440171381315,0,0
SW_to_CAISO,20350920,2035,9,19,5.38440171381315,0,0
SW_to_CAISO,20350921,2035,9,20,5.38440171381315,0,0
SW_to_CAISO,20350922,2035,9,21,5.38440171381315,0,0
SW_to_CAISO,20350923,2035,9,22,5.38440171381315,0,0
SW_to_CAISO,20350924,2035,9,23,5.38440171381315,0,0
SW_to_CAISO,20351001,2035,10,0,3.90204303632926,972.82,0
SW_to_CAISO,20351002,2035,10,1,3.90204303632926,1889.85,0
SW_to_CAISO,20351003,2035,10,2,3.90204303632926,0,0
SW_to_CAISO,20351004,2035,10,3,3.90204303632926,1312.78,0
SW_to_CAISO,20351005,2035,10,4,3.90204303632926,0,0
SW_to_CAISO,20351006,2035,10,5,3.90204303632926,1732.58,0
SW_to_CAISO,20351007,2035,10,6,3.90204303632926,0,0
SW_to_CAISO,20351008,2035,10,7,3.90204303632926,0,0
SW_to_CAISO,20351009,2035,10,8,3.90204303632926,0,0
SW_to_CAISO,20351010,2035,10,9,3.90204303632926,0,0
SW_to_CAISO,20351011,2035,10,10,3.90204303632926,0,0
SW_to_CAISO,20351012,2035,10,11,3.90204303632926,0,0
SW_to_CAISO,20351013,2035,10,12,3.90204303632926,0,0
SW_to_CAISO,20351014,2035,10,13,3.90204303632926,0,0
SW_to_CAISO,20351015,2035,10,14,3.90204303632926,0,0
SW_to_CAISO,20351016,2035,10,15,3.90204303632926,0,0
SW_to_CAISO,20351017,2035,10,16,3.90204303632926,0,0
SW_to_CAISO,20351018,2035,10,17,3.90204303632926,0,0
SW_to_CAISO,20351019,2035,10,18,3.90204303632926,0,0
SW_to_CAISO,20351020,2035,10,19,3.90204303632926,0,0
SW_to_CAISO,20351021,2035,10,20,3.90204303632926,418.38,0
SW_to_CAISO,20351022,2035,10,21,3.90204303632926,1005.65,0
SW_to_CAISO,20351023,2035,10,22,3.90204303632926,1963.06,0
SW_to_CAISO,20351024,2035,10,23,3.90204303632926,2631.28,0
SW_to_CAISO,20351101,2035,11,0,9.22766481796804,0,0
SW_to_CAISO,20351102,2035,11,1,9.22766481796804,0,0
SW_to_CAISO,20351103,2035,11,2,9.22766481796804,0,0
SW_to_CAISO,20351104,2035,11,3,9.22766481796804,0,0
SW_to_CAISO,20351105,2035,11,4,9.22766481796804,0,0
SW_to_CAISO,20351106,2035,11,5,9.22766481796804,0,0
SW_to_CAISO,20351107,2035,11,6,9.22766481796804,0,0
SW_to_CAISO,20351108,2035,11,7,9.22766481796804,0,0
SW_to_CAISO,20351109,2035,11,8,9.22766481796804,0,0
SW_to_CAISO,20351110,2035,11,9,9.22766481796804,0,0
SW_to_CAISO,20351111,2035,11,10,9.22766481796804,0,0
SW_to_CAISO,20351112,2035,11,11,9.22766481796804,0,0
SW_to_CAISO,20351113,2035,11,12,9.22766481796804,0,0
SW_to_CAISO,20351114,2035,11,13,9.22766481796804,0,0
SW_to_CAISO,20351115,2035,11,14,9.22766481796804,0,0
SW_to_CAISO,20351116,2035,11,15,9.22766481796804,0,0
SW_to_CAISO,20351117,2035,11,16,9.22766481796804,0,0
SW_to_CAISO,20351118,2035,11,17,9.22766481796804,0,0
SW_to_CAISO,20351119,2035,11,18,9.22766481796804,0,0
SW_to_CAISO,20351120,2035,11,19,9.22766481796804,0,0
SW_to_CAISO,20351121,2035,11,20,9.22766481796804,0,0
SW_to_CAISO,20351122,2035,11,21,9.22766481796804,0,0
SW_to_CAISO,20351123,2035,11,22,9.22766481796804,0,0
SW_to_CAISO,20351124,2035,11,23,9.22766481796804,0,0
SW_to_CAISO,20351201,2035,12,0,1.63129877749772,0,0
SW_to_CAISO,20351202,2035,12,1,1.63129877749772,0,0
SW_to_CAISO,20351203,2035,12,2,1.63129877749772,0,0
SW_to_CAISO,20351204,2035,12,3,1.63129877749772,0,0
SW_to_CAISO,20351205,2035,12,4,1.63129877749772,0,0
SW_to_CAISO,20351206,2035,12,5,1.63129877749772,0,0
SW_to_CAISO,20351207,2035,12,6,1.63129877749772,0,0
SW_to_CAISO,20351208,2035,12,7,1.63129877749772,0,0
SW_to_CAISO,20351209,2035,12,8,1.63129877749772,0,0
SW_to_CAISO,20351210,2035,12,9,1.63129877749772,0,0
SW_to_CAISO,20351211,2035,12,10,1.63129877749772,0,0
SW_to_CAISO,20351212,2035,12,11,1.63129877749772,0,0
SW_to_CAISO,20351213,2035,12,12,1.63129877749772,0,0
SW_to_CAISO,20351214,2035,12,13,1.63129877749772,0,0
SW_to_CAISO,20351215,2035,12,14,1.63129877749772,0,0
SW_to_CAISO,20351216,2035,12,15,1.63129877749772,0,0
SW_to_CAISO,20351217,2035,12,16,1.63129877749772,0,0
SW_to_CAISO,20351218,2035,12,17,1.63129877749772,0,0
SW_to_CAISO,20351219,2035,12,18,1.63129877749772,0,0
SW_to_CAISO,20351220,2035,12,19,1.63129877749772,0,0
SW_to_CAISO,20351221,2035,12,20,1.63129877749772,0,0
SW_to_CAISO,20351222,2035,12,21,1.63129877749772,0,0
SW_to_CAISO,20351223,2035,12,22,1.63129877749772,0,0
SW_to_CAISO,20351224,2035,12,23,1.63129877749772,0,0
SW_to_CAISO,20351301,2035,13,0,31.7889354218971,1888.72,0
SW_to_CAISO,20351302,2035,13,1,31.7889354218971,0,0
SW_to_CAISO,20351303,2035,13,2,31.7889354218971,1664.79,0
SW_to_CAISO,20351304,2035,13,3,31.7889354218971,3181.32,0
SW_to_CAISO,20351305,2035,13,4,31.7889354218971,2710.10,0
SW_to_CAISO,20351306,2035,13,5,31.7889354218971,2977.08,0
SW_to_CAISO,20351307,2035,13,6,31.7889354218971,0,0
SW_to_CAISO,20351308,2035,13,7,31.7889354218971,0,0
SW_to_CAISO,20351309,2035,13,8,31.7889354218971,0,0
SW_to_CAISO,20351310,2035,13,9,31.7889354218971,0,0
SW_to_CAISO,20351311,2035,13,10,31.7889354218971,0,0
SW_to_CAISO,20351312,2035,13,11,31.7889354218971,0,0
SW_to_CAISO,20351313,2035,13,12,31.7889354218971,0,0
SW_to_CAISO,20351314,2035,13,13,31.7889354218971,0,0
SW_to_CAISO,20351315,2035,13,14,31.7889354218971,0,0
SW_to_CAISO,20351316,2035,13,15,31.7889354218971,0,0
SW_to_CAISO,20351317,2035,13,16,31.7889354218971,0,0
SW_to_CAISO,20351318,2035,13,17,31.7889354218971,0,0
SW_to_CAISO,20351319,2035,13,18,31.7889354218971,0,0
SW_to_CAISO,20351320,2035,13,19,31.7889354218971,0,0
SW_to_CAISO,20351321,2035,13,20,31.7889354218971,105.45,0
SW_to_CAISO,20351322,2035,13,21,31.7889354218971,462.25,0
SW_to_CAISO,20351323,2035,13,22,31.7889354218971,1496.09,0
SW_to_CAISO,20351324,2035,13,23,31.7889354218971,2266.74,0
SW_to_CAISO,20351401,2035,14,0,4.54237514698741,0,0
SW_to_CAISO,20351402,2035,14,1,4.54237514698741,0,0
SW_to_CAISO,20351403,2035,14,2,4.54237514698741,0,0
SW_to_CAISO,20351404,2035,14,3,4.54237514698741,0,0
SW_to_CAISO,20351405,2035,14,4,4.54237514698741,0,0
SW_to_CAISO,20351406,2035,14,5,4.54237514698741,0,0
SW_to_CAISO,20351407,2035,14,6,4.54237514698741,0,0
SW_to_CAISO,20351408,2035,14,7,4.54237514698741,0,0
SW_to_CAISO,20351409,2035,14,8,4.54237514698741,0,0
SW_to_CAISO,20351410,2035,14,9,4.54237514698741,0,0
SW_to_CAISO,20351411,2035,14,10,4.54237514698741,0,0
SW_to_CAISO,20351412,2035,14,11,4.54237514698741,0,0
SW_to_CAISO,20351413,2035,14,12,4.54237514698741,0,0
SW_to_CAISO,20351414,2035,14,13,4.54237514698741,0,0
SW_to_CAISO,20351415,2035,14,14,4.54237514698741,0,0
SW_to_CAISO,20351416,2035,14,15,4.54237514698741,0,0
SW_to_CAISO,20351417,2035,14,16,4.54237514698741,0,0
SW_to_CAISO,20351418,2035,14,17,4.54237514698741,0,0
SW_to_CAISO,20351419,2035,14,18,4.54237514698741,0,0
SW_to_CAISO,20351420,2035,14,19,4.54237514698741,0,0
SW_to_CAISO,20351421,2035,14,20,4.54237514698741,0,0
SW_to_CAISO,20351422,2035,14,21,4.54237514698741,0,0
SW_to_CAISO,20351423,2035,14,22,4.54237514698741,0,0
SW_to_CAISO,20351424,2035,14,23,4.54237514698741,0,0
SW_to_CAISO,20351501,2035,15,0,13.816653790394,0,0
SW_to_CAISO,20351502,2035,15,1,13.816653790394,0,0
SW_to_CAISO,20351503,2035,15,2,13.816653790394,0,0
SW_to_CAISO,20351504,2035,15,3,13.816653790394,0,0
SW_to_CAISO,20351505,2035,15,4,13.816653790394,0,0
SW_to_CAISO,20351506,2035,15,5,13.816653790394,0,0
SW_to_CAISO,20351507,2035,15,6,13.816653790394,0,0
SW_to_CAISO,20351508,2035,15,7,13.816653790394,0,0
SW_to_CAISO,20351509,2035,15,8,13.816653790394,0,0
SW_to_CAISO,20351510,2035,15,9,13.816653790394,0,0
SW_to_CAISO,20351511,2035,15,10,13.816653790394,0,0
SW_to_CAISO,20351512,2035,15,11,13.816653790394,0,0
SW_to_CAISO,20351513,2035,15,12,13.816653790394,0,0
SW_to_CAISO,20351514,2035,15,13,13.816653790394,0,0
SW_to_CAISO,20351515,2035,15,14,13.816653790394,0,0
SW_to_CAISO,20351516,2035,15,15,13.816653790394,0,0
SW_to_CAISO,20351517,2035,15,16,13.816653790394,0,0
SW_to_CAISO,20351518,2035,15,17,13.816653790394,0,0
SW_to_CAISO,20351519,2035,15,18,13.816653790394,0,0
SW_to_CAISO,20351520,2035,15,19,13.816653790394,0,0
SW_to_CAISO,20351521,2035,15,20,13.816653790394,0,0
SW_to_CAISO,20351522,2035,15,21,13.816653790394,0,0
SW_to_CAISO,20351523,2035,15,22,13.816653790394,0,0
SW_to_CAISO,20351524,2035,15,23,13.816653790394,0,0
SW_to_CAISO,20351601,2035,16,0,16.3482292019342,3127.32,0
SW_to_CAISO,20351602,2035,16,1,16.3482292019342,3181.32,0
SW_to_CAISO,20351603,2035,16,2,16.3482292019342,3181.32,0
SW_to_CAISO,20351604,2035,16,3,16.3482292019342,3181.32,0
SW_to_CAISO,20351605,2035,16,4,16.3482292019342,2644.52,0
SW_to_CAISO,20351606,2035,16,5,16.3482292019342,2300.01,0
SW_to_CAISO,20351607,2035,16,6,16.3482292019342,2422.21,0
SW_to_CAISO,20351608,2035,16,7,16.3482292019342,0,0
SW_to_CAISO,20351609,2035,16,8,16.3482292019342,0,0
SW_to_CAISO,20351610,2035,16,9,16.3482292019342,0,0
SW_to_CAISO,20351611,2035,16,10,16.3482292019342,0,0
SW_to_CAISO,20351612,2035,16,11,16.3482292019342,0,0
SW_to_CAISO,20351613,2035,16,12,16.3482292019342,0,0
SW_to_CAISO,20351614,2035,16,13,16.3482292019342,0,0
SW_to_CAISO,20351615,2035,16,14,16.3482292019342,0,0
SW_to_CAISO,20351616,2035,16,15,16.3482292019342,0,0
SW_to_CAISO,20351617,2035,16,16,16.3482292019342,0,0
SW_to_CAISO,20351618,2035,16,17,16.3482292019342,0,0
SW_to_CAISO,20351619,2035,16,18,16.3482292019342,0,0
SW_to_CAISO,20351620,2035,16,19,16.3482292019342,0,0
SW_to_CAISO,20351621,2035,16,20,16.3482292019342,757.39,0
SW_to_CAISO,20351622,2035,16,21,16.3482292019342,1389.67,0
SW_to_CAISO,20351623,2035,16,22,16.3482292019342,2224.87,0
SW_to_CAISO,20351624,2035,16,23,16.3482292019342,2722.00,0
SW_to_CAISO,20351701,2035,17,0,19.0424142943284,0,0
SW_to_CAISO,20351702,2035,17,1,19.0424142943284,0,0
SW_to_CAISO,20351703,2035,17,2,19.0424142943284,0,0
SW_to_CAISO,20351704,2035,17,3,19.0424142943284,0,0
SW_to_CAISO,20351705,2035,17,4,19.0424142943284,0,0
SW_to_CAISO,20351706,2035,17,5,19.0424142943284,0,0
SW_to_CAISO,20351707,2035,17,6,19.0424142943284,0,0
SW_to_CAISO,20351708,2035,17,7,19.0424142943284,0,0
SW_to_CAISO,20351709,2035,17,8,19.0424142943284,0,0
SW_to_CAISO,20351710,2035,17,9,19.0424142943284,0,0
SW_to_CAISO,20351711,2035,17,10,19.0424142943284,0,0
SW_to_CAISO,20351712,2035,17,11,19.0424142943284,0,0
SW_to_CAISO,20351713,2035,17,12,19.0424142943284,0,0
SW_to_CAISO,20351714,2035,17,13,19.0424142943284,0,0
SW_to_CAISO,20351715,2035,17,14,19.0424142943284,0,0
SW_to_CAISO,20351716,2035,17,15,19.0424142943284,0,0
SW_to_CAISO,20351717,2035,17,16,19.0424142943284,0,0
SW_to_CAISO,20351718,2035,17,17,19.0424142943284,0,0
SW_to_CAISO,20351719,2035,17,18,19.0424142943284,0,0
SW_to_CAISO,20351720,2035,17,19,19.0424142943284,0,0
SW_to_CAISO,20351721,2035,17,20,19.0424142943284,0,0
SW_to_CAISO,20351722,2035,17,21,19.0424142943284,0,0
SW_to_CAISO,20351723,2035,17,22,19.0424142943284,0,0
SW_to_CAISO,20351724,2035,17,23,19.0424142943284,0,0
SW_to_CAISO,20351801,2035,18,0,0.664208233195452,0,0
SW_to_CAISO,20351802,2035,18,1,0.664208233195452,0,0
SW_to_CAISO,20351803,2035,18,2,0.664208233195452,0,0
SW_to_CAISO,20351804,2035,18,3,0.664208233195452,0,0
SW_to_CAISO,20351805,2035,18,4,0.664208233195452,0,0
SW_to_CAISO,20351806,2035,18,5,0.664208233195452,0,0
SW_to_CAISO,20351807,2035,18,6,0.664208233195452,0,0
SW_to_CAISO,20351808,2035,18,7,0.664208233195452,0,0
SW_to_CAISO,20351809,2035,18,8,0.664208233195452,0,0
SW_to_CAISO,20351810,2035,18,9,0.664208233195452,0,0
SW_to_CAISO,20351811,2035,18,10,0.664208233195452,0,0
SW_to_CAISO,20351812,2035,18,11,0.664208233195452,0,0
SW_to_CAISO,20351813,2035,18,12,0.664208233195452,0,0
SW_to_CAISO,20351814,2035,18,13,0.664208233195452,0,0
SW_to_CAISO,20351815,2035,18,14,0.664208233195452,0,0
SW_to_CAISO,20351816,2035,18,15,0.664208233195452,0,0
SW_to_CAISO,20351817,2035,18,16,0.664208233195452,0,0
SW_to_CAISO,20351818,2035,18,17,0.664208233195452,0,0
SW_to_CAISO,20351819,2035,18,18,0.664208233195452,0,0
SW_to_CAISO,20351820,2035,18,19,0.664208233195452,0,0
SW_to_CAISO,20351821,2035,18,20,0.664208233195452,0,0
SW_to_CAISO,20351822,2035,18,21,0.664208233195452,0,0
SW_to_CAISO,20351823,2035,18,22,0.664208233195452,0,0
SW_to_CAISO,20351824,2035,18,23,0.664208233195452,0,0
SW_to_CAISO,20351901,2035,19,0,0.821529880389382,0,0
SW_to_CAISO,20351902,2035,19,1,0.821529880389382,0,0
SW_to_CAISO,20351903,2035,19,2,0.821529880389382,0,0
SW_to_CAISO,20351904,2035,19,3,0.821529880389382,0,0
SW_to_CAISO,20351905,2035,19,4,0.821529880389382,0,0
SW_to_CAISO,20351906,2035,19,5,0.821529880389382,0,0
SW_to_CAISO,20351907,2035,19,6,0.821529880389382,0,0
SW_to_CAISO,20351908,2035,19,7,0.821529880389382,0,0
SW_to_CAISO,20351909,2035,19,8,0.821529880389382,0,0
SW_to_CAISO,20351910,2035,19,9,0.821529880389382,0,0
SW_to_CAISO,20351911,2035,19,10,0.821529880389382,0,0
SW_to_CAISO,20351912,2035,19,11,0.821529880389382,0,0
SW_to_CAISO,20351913,2035,19,12,0.821529880389382,0,0
SW_to_CAISO,20351914,2035,19,13,0.821529880389382,0,0
SW_to_CAISO,20351915,2035,19,14,0.821529880389382,0,0
SW_to_CAISO,20351916,2035,19,15,0.821529880389382,0,0
SW_to_CAISO,20351917,2035,19,16,0.821529880389382,0,0
SW_to_CAISO,20351918,2035,19,17,0.821529880389382,0,0
SW_to_CAISO,20351919,2035,19,18,0.821529880389382,0,0
SW_to_CAISO,20351920,2035,19,19,0.821529880389382,0,0
SW_to_CAISO,20351921,2035,19,20,0.821529880389382,0,0
SW_to_CAISO,20351922,2035,19,21,0.821529880389382,0,0
SW_to_CAISO,20351923,2035,19,22,0.821529880389382,0,0
SW_to_CAISO,20351924,2035,19,23,0.821529880389382,0,0
SW_to_CAISO,20352001,2035,20,0,5.80847244603401,0,0
SW_to_CAISO,20352002,2035,20,1,5.80847244603401,0,0
SW_to_CAISO,20352003,2035,20,2,5.80847244603401,0,0
SW_to_CAISO,20352004,2035,20,3,5.80847244603401,0,0
SW_to_CAISO,20352005,2035,20,4,5.80847244603401,0,0
SW_to_CAISO,20352006,2035,20,5,5.80847244603401,0,0
SW_to_CAISO,20352007,2035,20,6,5.80847244603401,0,0
SW_to_CAISO,20352008,2035,20,7,5.80847244603401,0,0
SW_to_CAISO,20352009,2035,20,8,5.80847244603401,0,0
SW_to_CAISO,20352010,2035,20,9,5.80847244603401,0,0
SW_to_CAISO,20352011,2035,20,10,5.80847244603401,0,0
SW_to_CAISO,20352012,2035,20,11,5.80847244603401,0,0
SW_to_CAISO,20352013,2035,20,12,5.80847244603401,0,0
SW_to_CAISO,20352014,2035,20,13,5.80847244603401,0,0
SW_to_CAISO,20352015,2035,20,14,5.80847244603401,0,0
SW_to_CAISO,20352016,2035,20,15,5.80847244603401,0,0
SW_to_CAISO,20352017,2035,20,16,5.80847244603401,0,0
SW_to_CAISO,20352018,2035,20,17,5.80847244603401,0,0
SW_to_CAISO,20352019,2035,20,18,5.80847244603401,0,0
SW_to_CAISO,20352020,2035,20,19,5.80847244603401,0,0
SW_to_CAISO,20352021,2035,20,20,5.80847244603401,0,0
SW_to_CAISO,20352022,2035,20,21,5.80847244603401,0,0
SW_to_CAISO,20352023,2035,20,22,5.80847244603401,0,0
SW_to_CAISO,20352024,2035,20,23,5.80847244603401,0,0
SW_to_CAISO,20352101,2035,21,0,15.3613403787468,3181.32,0
SW_to_CAISO,20352102,2035,21,1,15.3613403787468,691.60,0
SW_to_CAISO,20352103,2035,21,2,15.3613403787468,3181.32,0
SW_to_CAISO,20352104,2035,21,3,15.3613403787468,0,0
SW_to_CAISO,20352105,2035,21,4,15.3613403787468,1465.29,0
SW_to_CAISO,20352106,2035,21,5,15.3613403787468,3181.32,0
SW_to_CAISO,20352107,2035,21,6,15.3613403787468,0,0
SW_to_CAISO,20352108,2035,21,7,15.3613403787468,0,0
SW_to_CAISO,20352109,2035,21,8,15.3613403787468,0,0
SW_to_CAISO,20352110,2035,21,9,15.3613403787468,0,0
SW_to_CAISO,20352111,2035,21,10,15.3613403787468,0,0
SW_to_CAISO,20352112,2035,21,11,15.3613403787468,0,0
SW_to_CAISO,20352113,2035,21,12,15.3613403787468,0,0
SW_to_CAISO,20352114,2035,21,13,15.3613403787468,0,0
SW_to_CAISO,20352115,2035,21,14,15.3613403787468,0,0
