period,tx_zone,transmission_cost_$,period_discount_factor,new_transmission_capacity_mw,fully_deliverable_new_tx_threshold_mw,fully_deliverable_installed_capacity_mw,energy_only_tx_limit_mw,energy_only_installed_capacity_mw,energy_only_limit_dual_$
2035,Southern_California_Desert_Ex,0,2.41655737947283,0,862.00,862.00,0,0,-108253.29
2035,None,0,2.41655737947283,253.16,0,253.16,0,0,0
2035,GLW_VEA,0,2.41655737947283,0,596.00,596.00,0,0,0
2040,Greater_Kramer,0,1.89343593958941,0,0,0,0,0,-48346.05
2040,Inyokern_North_Kramer,0,1.89343593958941,0,297.00,297.00,0,0,0
2040,North_Victor,0,1.89343593958941,0,300.00,300.00,0,0,0
2040,Humboldt,0,1.89343593958941,0,0,0,100.00,34.00,0
2040,Sacramento_River,138133160.77,1.89343593958941,7318.23,1396.02,8714.25,1800.00,1800.00,0
2040,Solano,0,1.89343593958941,0,599.00,599.00,700.00,700.00,-48726.08
2040,Solano_subzone,0,1.89343593958941,0,0,0,0,0,-998999.00
2040,Mountain_Pass_El_Dorado,1192531772.77,1.89343593958941,10922.32,250.00,11172.32,2150.00,2150.00,-109181.97
2040,Greater_Imperial,0,1.89343593958941,0,919.08,919.08,1900.00,1900.00,-165832.56
2040,Riverside_Palm_Springs,0,1.89343593958941,0,565.00,565.00,2550.00,2550.00,0
2040,SCADSNV,0,1.89343593958941,0,0,0,0,0,-101991.41
2040,Westlands,0,1.89343593958941,0,0,0,350.00,350.00,0
2040,Kern_Greater_Carrizo,212593428.35,1.89343593958941,7442.00,597.00,8039.00,350.00,350.00,0
2040,Carrizo,386226618.84,1.89343593958941,10007.00,187.00,10194.00,0,0,-38594.64
2040,Central_Valley_North_Los_Banos,7539093.77,1.89343593958941,173.00,0,173.00,0,0,-43577.58
2040,Tehachapi,0,1.89343593958941,0,3677.00,3677.00,800.00,82.93,0
2040,Northern_California_Ex,144714551.56,1.89343593958941,7666.91,865.90,8532.81,0,0,-72994.66
2040,Westlands_Ex,0,1.89343593958941,0,1778.57,1778.57,0,0,-29228.08
2040,Tehachapi_Ex,0,1.89343593958941,0,1870.00,1488.00,0,0,0
2040,Kramer_Inyokern_Ex,176350711.18,1.89343593958941,3647.60,860.40,4508.00,0,0,-48346.05
2040,Southern_California_Desert_Ex,0,1.89343593958941,0,862.00,862.00,0,0,-101991.41
2040,None,0,1.89343593958941,253.16,0,253.16,0,0,0
2040,GLW_VEA,0,1.89343593958941,0,596.00,596.00,0,0,0
2045,Greater_Kramer,0,4.62735356039737,0,0,0,0,0,-39768.11
2045,Inyokern_North_Kramer,0,4.62735356039737,0,297.00,297.00,0,0,-125112.94
2045,North_Victor,0,4.62735356039737,0,300.00,300.00,0,0,-141064.25
2045,Humboldt,0,4.62735356039737,0,0,0,100.00,34.00,0
2045,Sacramento_River,330818477.88,4.62735356039737,17526.60,1396.02,18922.62,1800.00,1800.00,-26080.40
2045,Solano,0,4.62735356039737,0,599.00,599.00,700.00,700.00,-40199.91
2045,Solano_subzone,0,4.62735356039737,0,0,0,0,0,-998459.25
2045,Mountain_Pass_El_Dorado,1860511185.40,4.62735356039737,17040.31,250.00,17290.31,2150.00,2150.00,-109181.97
2045,Greater_Imperial,0,4.62735356039737,0,919.08,919.08,1900.00,1900.00,-59340.17
2045,Riverside_Palm_Springs,0,4.62735356039737,0,565.00,565.00,2550.00,2550.00,-268287.14
2045,SCADSNV,0,4.62735356039737,0,0,0,0,0,-101417.51
2045,Westlands,0,4.62735356039737,0,0,0,350.00,350.00,-83597.23
2045,Kern_Greater_Carrizo,212593428.35,4.62735356039737,7442.00,597.00,8039.00,350.00,350.00,-54603.06
2045,Carrizo,386226618.84,4.62735356039737,10007.00,187.00,10194.00,0,0,-38025.43
2045,Central_Valley_North_Los_Banos,7539093.77,4.62735356039737,173.00,0,173.00,0,0,-43033.32
2045,Tehachapi,0,4.62735356039737,0,3677.00,3677.00,800.00,82.93,0
2045,Northern_California_Ex,407931043.56,4.62735356039737,21611.99,865.90,22477.89,0,0,-18357.38
2045,Westlands_Ex,0,4.62735356039737,0,1778.57,1778.57,0,0,-43008.36
2045,Tehachapi_Ex,0,4.62735356039737,0,1870.00,1488.00,0,0,0
2045,Kramer_Inyokern_Ex,176350711.18,4.62735356039737,3647.60,860.40,4508.00,0,0,-47750.28
2045,Southern_California_Desert_Ex,0,4.62735356039737,0,862.00,862.00,0,0,-86152.50
2045,None,0,4.62735356039737,253.16,0,253.16,0,0,0
2045,GLW_VEA,0,4.62735356039737,0,596.00,596.00,0,0,-115073.09
